,MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,AEDAT,UPDDT,WWERT,USNAM,TCODE,BVORG,XBLNR,DBBLG,STBLG,STJAH,BKTXT,WAERS,KURSF,KZWRS,KZKRS,BSTAT,XNETB,FRATH,XRUEB,GLVOR,GRPID,DOKID,ARCID,IBLAR,AWTYP,AWKEY,FIKRS,HWAER,HWAE2,HWAE3,KURS2,KURS3,BASW2,BASW3,UMRD2,UMRD3,XSTOV,STODT,XMWST,CURT2,CURT3,KUTY2,KUTY3,XSNET,AUSBK,XUSVR,DUEFL,AWSYS,TXKRS,CTXKRS,LOTKZ,XWVOF,STGRD,PPNAM,BRNCH,NUMPG,ADISC,XREF1_HD,XREF2_HD,XREVERSAL,REINDAT,RLDNR,LDGRP,PROPMANO,XBLNR_ALT,VATDATE,DOCCAT,XSPLIT,CASH_ALLOC,FOLLOW_ON,XREORG,SUBSET,KURST,KURSX,KUR2X,KUR3X,XMCA,RESUBMISSION,/SAPF15/STATUS,PSOTY,PSOAK,PSOKS,PSOSG,PSOFN,INTFORM,INTDATE,PSOBT,PSOZL,PSODT,PSOTM,FM_UMART,CCINS,CCNUM,SSBLK,BATCH,SNAME,SAMPLED,EXCLUDE_FLAG,BLIND,OFFSET_STATUS,OFFSET_REFER_DAT,PENRC,KNUMV
2010,375,US00,4900001696,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:41 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2011,375,US00,4900001697,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:41 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2012,375,US00,4900001698,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:41 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2013,375,US00,4900001699,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:41 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2014,375,US00,4900001700,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:41 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2015,375,US00,4900001701,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:41 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2016,375,US00,4900001702,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:41 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2017,375,US00,4900001703,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2018,375,US00,4900001704,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2019,375,US00,4900001705,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2020,375,US00,4900001706,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2021,375,US00,4900001707,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2022,375,US00,4900001708,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2023,375,US00,4900001709,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2024,375,US00,4900001710,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2025,375,US00,4900001711,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2026,375,US00,4900001712,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2027,375,US00,4900001713,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2028,375,US00,4900001714,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2029,375,US00,4900001715,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:42 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2030,375,US00,4900001716,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2031,375,US00,4900001717,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2032,375,US00,4900001718,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2033,375,US00,4900001719,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2034,375,US00,4900001720,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2035,375,US00,4900001721,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2036,375,US00,4900001722,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2037,375,US00,4900001723,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2038,375,US00,4900001724,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2039,375,US00,4900001725,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2040,375,US00,4900001726,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2041,375,US00,4900001727,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2042,375,US00,4900001728,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2043,375,US00,4900001729,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:43 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2044,375,US00,4900001730,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2045,375,US00,4900001731,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2046,375,US00,4900001732,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2047,375,US00,4900001733,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2048,375,US00,4900001734,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2049,375,US00,4900001735,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2050,375,US00,4900001736,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2051,375,US00,4900001737,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2052,375,US00,4900001738,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2053,375,US00,4900001739,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2054,375,US00,4900001740,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2055,375,US00,4900001741,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2056,375,US00,4900001742,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:44 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2057,375,US00,4900001743,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2058,375,US00,4900001744,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2059,375,US00,4900001745,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2060,375,US00,4900001746,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2061,375,US00,4900001747,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2062,375,US00,4900001748,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2063,375,US00,4900001749,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2064,375,US00,4900001750,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2065,375,US00,4900001751,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2066,375,US00,4900001752,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2067,375,US00,4900001753,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2068,375,US00,4900001754,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2069,375,US00,4900001755,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:45 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2070,375,US00,4900001756,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:46 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2071,375,US00,4900001757,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:46 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2072,375,US00,4900001758,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:46 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
2073,375,US00,4900001759,2016,WA,5/27/16,5/27/16,5,5/27/16,1:16:46 PM,,,5/27/16,BOETTCHER,MB1C,,,,,0,,USD,0,,0,,,0,,RMWA,,,,,MKPF,4.9E+13,,USD,,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,False,,,,M,0,0,0,,,,,,,,,,,,,,12:00:00 AM,,,,,,,,,,,,,
