MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,AEDAT,UPDDT,WWERT,USNAM,TCODE,BVORG,XBLNR,DBBLG,STBLG,STJAH,BKTXT,WAERS,KURSF,KZWRS,KZKRS,BSTAT,XNETB,FRATH,XRUEB,GLVOR,GRPID,DOKID,ARCID,IBLAR,AWTYP,AWKEY,FIKRS,HWAER,HWAE2,HWAE3,KURS2,KURS3,BASW2,BASW3,UMRD2,UMRD3,XSTOV,STODT,XMWST,CURT2,CURT3,KUTY2,KUTY3,XSNET,AUSBK,XUSVR,DUEFL,AWSYS,TXKRS,CTXKRS,LOTKZ,XWVOF,STGRD,PPNAM,PPDAT,PPTME,BRNCH,NUMPG,ADISC
670,US00,5000000064,2018,WE,05/08/2018,05/08/2018,5,05/08/2018,12:30:08,00/00/0000,00/00/0000,05/08/2018,GBI-035,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000000732018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000065,2018,WE,05/08/2018,05/08/2018,5,05/08/2018,12:51:11,00/00/0000,00/00/0000,05/08/2018,GBI-035,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000000742018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000066,2018,WE,05/08/2018,05/08/2018,5,05/08/2018,13:10:16,00/00/0000,00/00/0000,05/08/2018,GBI-035,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000000752018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000067,2018,WE,05/08/2018,05/08/2018,5,05/08/2018,13:26:56,00/00/0000,00/00/0000,05/08/2018,GBI-035,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000000762018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000068,2018,WE,05/08/2018,05/08/2018,5,05/08/2018,22:23:13,00/00/0000,00/00/0000,05/08/2018,GBI-048,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000000772018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000069,2018,WE,05/10/2018,05/10/2018,5,05/10/2018,10:34:03,00/00/0000,00/00/0000,05/10/2018,GBI-004,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000782018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000070,2018,WE,05/11/2018,05/11/2018,5,05/11/2018,13:00:57,00/00/0000,00/00/0000,05/11/2018,GBI-011,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000792018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000071,2018,WE,05/12/2018,05/12/2018,5,05/12/2018,21:35:45,00/00/0000,00/00/0000,05/12/2018,GBI-056,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000802018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000072,2018,WE,05/13/2018,05/13/2018,5,05/13/2018,00:02:33,00/00/0000,00/00/0000,05/13/2018,GBI-017,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000812018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000073,2018,WE,05/13/2018,05/13/2018,5,05/13/2018,00:57:37,00/00/0000,00/00/0000,05/13/2018,GBI-030,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000822018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000074,2018,WE,05/13/2018,05/13/2018,5,05/13/2018,11:56:50,00/00/0000,00/00/0000,05/13/2018,GBI-028,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000832018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000075,2018,WE,05/13/2018,05/13/2018,5,05/13/2018,12:23:57,00/00/0000,00/00/0000,05/13/2018,GBI-031,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000842018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000076,2018,WE,05/13/2018,05/13/2018,5,05/13/2018,18:05:25,00/00/0000,00/00/0000,05/13/2018,GBI-036,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000852018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000077,2018,WE,05/13/2018,05/13/2018,5,05/13/2018,19:38:12,00/00/0000,00/00/0000,05/13/2018,GBI-006,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000000862018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000078,2018,WE,05/13/2018,05/13/2018,5,05/13/2018,19:39:04,00/00/0000,00/00/0000,05/13/2018,GBI-006,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000000872018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000079,2018,WE,05/13/2018,05/13/2018,5,05/13/2018,19:39:53,00/00/0000,00/00/0000,05/13/2018,GBI-006,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000000882018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000080,2018,WE,05/13/2018,05/13/2018,5,05/13/2018,20:27:32,00/00/0000,00/00/0000,05/13/2018,GBI-006,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000000892018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000081,2018,WE,05/13/2018,05/13/2018,5,05/13/2018,20:39:44,00/00/0000,00/00/0000,05/13/2018,GBI-006,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000000902018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000082,2018,WE,05/14/2018,05/14/2018,5,05/14/2018,00:33:38,00/00/0000,00/00/0000,05/14/2018,GBI-086,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000912018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000083,2018,WE,05/14/2018,05/14/2018,5,05/14/2018,00:43:54,00/00/0000,00/00/0000,05/14/2018,GBI-086,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000922018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000084,2018,WE,05/14/2018,05/14/2018,5,05/14/2018,00:44:25,00/00/0000,00/00/0000,05/14/2018,GBI-086,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000932018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000085,2018,WE,05/14/2018,05/14/2018,5,05/14/2018,23:51:02,00/00/0000,00/00/0000,05/14/2018,GBI-058,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000942018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000086,2018,WE,05/15/2018,05/15/2018,5,05/15/2018,12:20:59,00/00/0000,00/00/0000,05/15/2018,GBI-051,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000952018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000087,2018,WE,05/15/2018,05/15/2018,5,05/15/2018,15:25:28,00/00/0000,00/00/0000,05/15/2018,GBI-024,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000962018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000088,2018,WE,05/15/2018,05/15/2018,5,05/15/2018,23:28:31,00/00/0000,00/00/0000,05/15/2018,GBI-026,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000972018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000089,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,00:59:54,00/00/0000,00/00/0000,05/16/2018,GBI-021,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000982018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000090,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,02:09:25,00/00/0000,00/00/0000,05/16/2018,GBI-007,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000000992018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000091,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,14:04:39,00/00/0000,00/00/0000,05/16/2018,GBI-027,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000001002018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000092,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,15:10:51,00/00/0000,00/00/0000,05/16/2018,GBI-059,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001012018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000093,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,15:10:57,00/00/0000,00/00/0000,05/16/2018,GBI-052,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001022018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000094,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,15:12:49,00/00/0000,00/00/0000,05/16/2018,GBI-052,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001032018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000095,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,15:12:54,00/00/0000,00/00/0000,05/16/2018,GBI-059,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001042018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000096,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,15:13:41,00/00/0000,00/00/0000,05/16/2018,GBI-059,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001052018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000097,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,15:13:42,00/00/0000,00/00/0000,05/16/2018,GBI-052,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001062018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000098,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,15:15:09,00/00/0000,00/00/0000,05/16/2018,GBI-059,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001072018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000099,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,15:15:11,00/00/0000,00/00/0000,05/16/2018,GBI-052,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001082018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000100,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,16:20:23,00/00/0000,00/00/0000,05/16/2018,GBI-023,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001092018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000101,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,16:21:09,00/00/0000,00/00/0000,05/16/2018,GBI-023,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001102018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000102,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,16:23:35,00/00/0000,00/00/0000,05/16/2018,GBI-023,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001112018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000103,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,16:37:44,00/00/0000,00/00/0000,05/16/2018,GBI-055,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000001122018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000104,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,17:02:23,00/00/0000,00/00/0000,05/16/2018,GBI-023,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001132018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000105,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,22:12:45,00/00/0000,00/00/0000,05/16/2018,GBI-034,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001142018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000106,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,22:12:45,00/00/0000,00/00/0000,05/16/2018,GBI-045,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001152018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000107,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,22:14:28,00/00/0000,00/00/0000,05/16/2018,GBI-045,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001162018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000108,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,22:14:30,00/00/0000,00/00/0000,05/16/2018,GBI-034,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001172018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000109,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,22:15:24,00/00/0000,00/00/0000,05/16/2018,GBI-034,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001182018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000110,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,22:15:39,00/00/0000,00/00/0000,05/16/2018,GBI-045,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001192018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000111,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,22:56:56,00/00/0000,00/00/0000,05/16/2018,GBI-034,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001202018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000112,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,22:57:11,00/00/0000,00/00/0000,05/16/2018,GBI-045,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001212018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000113,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,23:19:52,00/00/0000,00/00/0000,05/16/2018,GBI-022,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001222018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000114,2018,WE,05/16/2018,05/16/2018,5,05/16/2018,23:23:16,00/00/0000,00/00/0000,05/16/2018,GBI-005,MB31,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWF,,,,,MKPF,50000001232018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000115,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,10:48:22,00/00/0000,00/00/0000,05/17/2018,GBI-020,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001242018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000116,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,13:01:16,00/00/0000,00/00/0000,05/17/2018,GBI-022,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001252018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000117,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,13:21:43,00/00/0000,00/00/0000,05/17/2018,GBI-018,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001262018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000118,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,13:23:34,00/00/0000,00/00/0000,05/17/2018,GBI-018,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001272018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000119,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,13:24:07,00/00/0000,00/00/0000,05/17/2018,GBI-018,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001282018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000120,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,13:35:44,00/00/0000,00/00/0000,05/17/2018,GBI-022,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001292018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000121,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,13:54:36,00/00/0000,00/00/0000,05/17/2018,GBI-022,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001302018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000122,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,16:56:35,00/00/0000,00/00/0000,05/17/2018,GBI-037,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001312018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000123,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,16:58:17,00/00/0000,00/00/0000,05/17/2018,GBI-037,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001322018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000124,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,16:58:57,00/00/0000,00/00/0000,05/17/2018,GBI-020,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001332018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000125,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,16:59:11,00/00/0000,00/00/0000,05/17/2018,GBI-089,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001342018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000126,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,16:59:40,00/00/0000,00/00/0000,05/17/2018,GBI-020,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001352018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000127,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,16:59:43,00/00/0000,00/00/0000,05/17/2018,GBI-037,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001362018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000128,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,17:00:20,00/00/0000,00/00/0000,05/17/2018,GBI-089,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001372018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000129,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,17:01:17,00/00/0000,00/00/0000,05/17/2018,GBI-089,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001382018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000130,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,17:02:41,00/00/0000,00/00/0000,05/17/2018,GBI-010,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001392018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000131,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,17:04:45,00/00/0000,00/00/0000,05/17/2018,GBI-010,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001402018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000132,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,17:05:49,00/00/0000,00/00/0000,05/17/2018,GBI-010,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001412018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000133,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,17:41:56,00/00/0000,00/00/0000,05/17/2018,GBI-048,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001422018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5000000134,2018,WE,05/17/2018,05/17/2018,5,05/17/2018,17:42:01,00/00/0000,00/00/0000,05/17/2018,GBI-044,MIGO_GR,,,,,0,,USD,0.0,,0.0,,,0.0,,RMWE,,,,,MKPF,50000001432018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
