MANDT,EBELN,BUKRS,BSTYP,BSART,BSAKZ,LOEKZ,STATU,AEDAT,ERNAM,PINCR,LPONR,LIFNR,SPRAS,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,EKORG,EKGRP,WAERS,WKURS,KUFIX,BEDAT,KDATB,KDATE,BWBDT,ANGDT,BNDDT,GWLDT,AUSNR,ANGNR,IHRAN,IHREZ,VERKF,TELF1,LLIEF,KUNNR,KONNR,ABGRU,AUTLF,WEAKT,RESWK,LBLIF,INCO1,INCO2,KTWRT,SUBMI,KNUMV,KALSM,STAFO,LIFRE,EXNUM,UNSEZ,LOGSY,UPINC,STAKO,FRGGR,FRGSX,FRGKE,FRGZU,FRGRL,LANDS,LPHIS,ADRNR,STCEG_L,STCEG,ABSGR,ADDNR,KORNR,MEMORY,PROCSTAT,RLWRT,REVNO,SCMPROC,REASON_CODE,MEMORYTYPE,RETTP,RETPC,DPTYP,DPPCT,DPAMT,DPDAT,MSR_ID,HIERARCHY_EXISTS,THRESHOLD_EXISTS,LEGAL_CONTRACT,DESCRIPTION,RELEASE_DATE,VSART,HANDOVERLOC,SHIPCOND,INCOV,INCO2_L,INCO3_L,FORCE_ID,FORCE_CNT,RELOC_ID,RELOC_SEQ_ID,SOURCE_LOGSYS,FSH_TRANSACTION,FSH_ITEM_GROUP,FSH_VAS_LAST_ITEM,FSH_OS_STG_CHANGE,VZSKZ,FSH_SNST_STATUS,POHF_TYPE,EQ_EINDT,EQ_WERKS,FIXPO,EKGRP_ALLOW,WERKS_ALLOW,CONTRACT_ALLOW,PSTYP_ALLOW,FIXPO_ALLOW,KEY_ID_ALLOW,AUREL_ALLOW,DELPER_ALLOW,EINDT_ALLOW,LTSNR_ALLOW,OTB_LEVEL,OTB_COND_TYPE,KEY_ID,OTB_VALUE,OTB_CURR,OTB_RES_VALUE,OTB_SPEC_VALUE,SPR_RSN_PROFILE,BUDG_TYPE,OTB_STATUS,OTB_REASON,CHECK_TYPE,CON_OTB_REQ,CON_PREBOOK_LEV,CON_DISTR_LEV
375,4500000117,US00,F,NB,,,9,2/8/17,GBI-017,10,10,125018,EN,1,0,0,0,0,0,US00,N00,EUR,0.94,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000135,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000118,US00,F,NB,,,9,2/8/17,GBI-063,10,10,125076,EN,1,0,0,0,0,0,US00,N00,AMD,486.5,,2/17/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000136,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,X,2,0,,,,H,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000119,US00,F,NB,,,9,2/8/17,GBI-056,10,10,125058,EN,1,0,0,0,0,0,US00,N00,EUR,0.94,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000137,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000120,US00,F,NB,,,9,2/8/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000138,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,X,2,0,,,,H,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000121,US00,F,NB,,,9,2/8/17,GBI-026,10,10,125070,EN,1,0,0,0,0,0,US00,N00,AUD,0.56,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000139,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000122,US00,F,NB,,,9,2/8/17,GBI-032,10,10,125003,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000140,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000123,US00,F,NB,,,9,2/8/17,GBI-034,10,10,125035,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000141,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000124,US00,F,NB,,,9,2/8/17,GBI-063,10,10,125076,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000142,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000125,US00,F,NB,,,9,2/8/17,GBI-047,10,10,125051,EN,1,0,0,0,0,0,US00,N00,EUR,0.94,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000143,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000126,US00,F,NB,,,9,2/8/17,GBI-041,10,10,125052,EN,1,0,0,0,0,0,US00,N00,BSD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000144,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000127,US00,F,NB,,,9,2/8/17,GBI-040,10,10,125007,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000145,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000128,US00,F,NB,,,9,2/8/17,GBI-040,10,10,125007,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000146,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000129,US00,F,NB,,,9,2/8/17,GBI-064,10,10,125045,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000147,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000130,US00,F,NB,,,9,2/8/17,GBI-056,10,10,125058,EN,1,0,0,0,0,0,US00,N00,EUR,0.94,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000148,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000131,US00,F,NB,,,9,2/8/17,GBI-035,10,10,125006,EN,1,0,0,0,0,0,US00,N00,INR,/46.69000,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000149,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000132,US00,F,NB,,,9,2/8/17,GBI-010,10,10,125024,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000150,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000133,US00,F,NB,,,9,2/8/17,GBI-085,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000151,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000134,US00,F,NB,,,9,2/8/17,GBI-036,10,10,125048,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000152,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000135,US00,F,NB,,,9,2/8/17,GBI-033,10,20,125054,EN,1,0,0,0,0,0,US00,N00,HKD,/7.80000,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000153,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000136,US00,F,NB,,,9,2/8/17,GBI-053,10,10,125036,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/19/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000154,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000137,US00,F,NB,,,9,2/8/17,GBI-053,10,10,125036,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/19/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000155,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000138,US00,F,NB,,,9,2/8/17,GBI-054,10,10,125038,EN,1,0,0,0,0,0,US00,N00,JPY,/114.75000,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000156,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000139,US00,F,NB,,,9,2/8/17,GBI-021,10,10,125039,EN,1,0,0,0,0,0,US00,N00,GBP,1.5,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000157,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000140,US00,F,NB,,,9,2/8/17,GBI-048,10,20,125078,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000158,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000141,US00,F,NB,,,9,2/8/17,GBI-060,10,10,125080,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000159,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000142,US00,F,NB,,,9,2/8/17,GBI-048,10,10,125078,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000160,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000143,US00,F,NB,,,9,2/8/17,GBI-050,10,10,125032,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000161,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000144,US00,F,NB,,,9,2/8/17,GBI-050,10,10,125032,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000162,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000145,US00,F,NB,,,9,2/8/17,GBI-008,10,10,125030,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000163,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000146,US00,F,NB,,,9,2/8/17,GBI-042,10,10,125062,EN,4,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000164,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000147,US00,F,NB,,,9,2/8/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000165,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000148,US00,F,NB,,,9,2/8/17,GBI-060,10,10,125080,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000166,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000149,US00,F,NB,,,9,2/8/17,GBI-023,10,10,125026,EN,1,0,0,0,0,0,US00,N00,HKD,/7.80000,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000167,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000150,US00,F,NB,,,9,2/8/17,GBI-017,10,10,125018,EN,1,0,0,0,0,0,US00,N00,EUR,0.94,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000168,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000151,US00,F,NB,,,9,2/8/17,GBI-017,10,10,125018,EN,1,0,0,0,0,0,US00,N00,EUR,0.94,,2/8/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000169,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000152,US00,F,NB,,,9,2/9/17,GBI-031,10,0,125083,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,X,2,0,,,,H,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000153,US00,F,NB,,,9,2/9/17,GBI-031,10,10,125083,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000170,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000154,US00,F,NB,,,9,2/9/17,GBI-043,10,10,125042,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000171,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000155,US00,F,NB,,,9,2/9/17,GBI-045,10,10,125046,EN,5,0,0,0,0,0,US00,N00,USD,1,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000172,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000156,US00,F,NB,,,9,2/9/17,GBI-043,10,10,125042,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000173,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000157,US00,F,NB,,,9,2/9/17,GBI-043,10,10,125042,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000174,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000158,US00,F,NB,,,9,2/9/17,GBI-049,10,10,125029,EN,4,0,0,0,0,0,US00,N00,USD,1,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000175,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000159,US00,F,NB,,,9,2/9/17,GBI-065,10,10,125047,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000176,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000160,US00,F,NB,,,9,2/9/17,GBI-035,10,10,125006,EN,1,0,0,0,0,0,US00,N00,INR,/46.69000,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000177,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000161,US00,F,NB,,,9,2/9/17,GBI-025,10,10,125087,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/9/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000178,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000162,US00,F,NB,,,9,2/10/17,GBI-009,10,10,125081,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/10/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000179,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000163,US00,F,NB,,,9,2/11/17,GBI-020,10,10,125027,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/11/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000180,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000164,US00,F,NB,,,9,2/11/17,GBI-020,10,10,125085,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/11/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000181,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000165,US00,F,NB,,,9,2/11/17,GBI-020,10,10,125085,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/11/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000182,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000166,US00,F,NB,,,9,2/11/17,GBI-020,10,10,125085,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/11/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000183,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000167,US00,F,NB,,,9,2/11/17,GBI-020,10,10,125085,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/11/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000184,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000168,US00,F,NB,,,9,2/11/17,GBI-020,10,10,125085,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/11/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000185,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000169,US00,F,NB,,,9,2/11/17,GBI-020,10,10,125085,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/11/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000186,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000170,US00,F,NB,,,9,2/13/17,GBI-034,10,10,125035,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/22/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000187,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000171,US00,F,NB,,,9,2/13/17,GBI-065,10,10,125047,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/13/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000188,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000172,US00,F,NB,,,9,2/13/17,GBI-065,10,10,125047,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/13/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000189,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000173,US00,F,NB,,,9,2/13/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/13/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000190,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000174,US00,F,NB,,,9,2/13/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/13/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000191,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000175,US00,F,NB,,,9,2/13/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/13/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000192,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000176,US00,F,NB,,,9,2/13/17,GBI-025,10,10,125087,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/13/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000193,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000177,US00,F,NB,,,9,2/13/17,GBI-025,10,10,125087,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/13/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000194,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
