MANDT,KNUMV,KPOSN,STUNR,ZAEHK,KAPPL,KSCHL,KDATU,KRECH,KAWRT,KBETR,WAERS,KKURS,KPEIN,KMEIN,KUMZA,KUMNE,KNTYP,KSTAT,KNPRS,KRUEK,KRELI,KHERK,KGRPE,KOUPD,KOLNR,KNUMH,KOPOS,KVSL1,SAKN1,MWSK1,KVSL2,SAKN2,MWSK2,LIFNR,KUNNR,KDIFF,KWERT,KSTEU,KINAK,KOAID,ZAEKO,KMXAW,KMXWR,KDUPL,KZBZG,KSTBS,KONMS,KONWS,KWAEH,KFKIV,KVARC,KMPRS,PRSQU,STUFE,WEGXX,KTREL,MDFLG,TXJLV
670,1000000121,10,35,1,M,SKTO,05/17/2018,A,"       40,020,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000121,10,60,1,M,WOTB,05/17/2018,C,"            2,000.00","     200,100.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"    40,020,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000122,10,1,1,M,PBXX,05/17/2018,C,"            1,370.00","       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"       137,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000122,10,10,1,M,ZC00,05/17/2018,C,"            1,370.00",          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         6,850.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000122,10,21,1,M,NAVM,05/17/2018,B,"          143,850.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000122,10,35,1,M,SKTO,05/17/2018,A,"          143,850.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000122,10,60,1,M,WOTB,05/17/2018,C,"            1,370.00","       1,050.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       143,850.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000123,10,1,1,M,PBXX,05/17/2018,C,              200.00,"      10,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"       200,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000123,10,10,1,M,ZC00,05/17/2018,C,              200.00,         500.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000123,10,21,1,M,NAVM,05/17/2018,B,"          210,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000123,10,35,1,M,SKTO,05/17/2018,A,"          210,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000123,10,60,1,M,WOTB,05/17/2018,C,              200.00,"      10,500.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       210,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000124,10,1,1,M,PBXX,05/17/2018,C,              200.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         1,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000124,10,10,1,M,ZC00,05/17/2018,C,              200.00,           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           100.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000124,10,21,1,M,NAVM,05/17/2018,B,"            1,100.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000124,10,35,1,M,SKTO,05/17/2018,A,"            1,100.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000124,10,60,1,M,WOTB,05/17/2018,C,              200.00,          55.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         1,100.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000125,10,1,1,M,PBXX,05/17/2018,C,              500.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         2,500.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000125,10,21,1,M,NAVM,05/17/2018,B,"            2,500.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000125,10,35,1,M,SKTO,05/17/2018,A,"            2,500.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000125,10,60,1,M,WOTB,05/17/2018,C,              500.00,          50.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         2,500.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000126,10,1,1,M,PBXX,05/17/2018,C,              500.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         2,500.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000126,10,10,1,M,ZC00,05/17/2018,C,              500.00,           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           250.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000126,10,21,1,M,NAVM,05/17/2018,B,"            2,750.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000126,10,35,1,M,SKTO,05/17/2018,A,"            2,750.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000126,10,60,1,M,WOTB,05/17/2018,C,              500.00,          55.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         2,750.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000127,1,1,1,M,PBXX,05/17/2018,C,"            2,000.00","       1,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"       200,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000127,1,10,1,M,ZC00,05/17/2018,C,"            2,000.00",           0.50,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           100.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000127,1,21,1,M,NAVM,05/17/2018,B,"          200,100.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000127,1,35,1,M,SKTO,05/17/2018,A,"          200,100.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000127,1,60,1,M,WOTB,05/17/2018,C,"            2,000.00","       1,000.50",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       200,100.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000128,10,1,1,M,PBXX,05/16/2018,C,              500.00,"     200,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"    10,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000128,10,10,1,M,ZA00,05/16/2018,A,"       10,000,000.00",           0.00,,0.0,0,,0,0,,,,,,C,,,0,,0,,,,,,,,,0.0,             0.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000128,10,10,2,M,ZC00,05/17/2018,C,              500.00,         105.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         5,250.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000128,10,21,1,M,NAVM,05/16/2018,B,"       10,005,250.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000128,10,35,1,M,SKTO,05/16/2018,A,"       10,005,250.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000128,10,60,1,M,WOTB,05/16/2018,C,              500.00,"     200,105.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"    10,005,250.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000129,10,1,1,M,PBXX,05/17/2018,C,              500.00,"     200,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"    10,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000129,10,10,1,M,ZC00,05/17/2018,C,              500.00,         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         5,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000129,10,21,1,M,NAVM,05/17/2018,B,"       10,005,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000129,10,35,1,M,SKTO,05/17/2018,A,"       10,005,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000129,10,60,1,M,WOTB,05/17/2018,C,              500.00,"     200,100.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"    10,005,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000130,10,1,1,M,PBXX,05/17/2018,C,"            2,000.00","     200,100.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"    40,020,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000130,10,10,1,M,ZC00,05/17/2018,C,"            2,000.00",         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        20,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000130,10,21,1,M,NAVM,05/17/2018,B,"       40,040,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000130,10,35,1,M,SKTO,05/17/2018,A,"       40,040,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000130,10,60,1,M,WOTB,05/17/2018,C,"            2,000.00","     200,200.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"    40,040,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000131,10,1,1,M,PBXX,05/17/2018,C,"            2,000.00","     200,100.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"    40,020,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000131,10,10,1,M,ZC00,05/17/2018,C,"            2,000.00",          10.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         2,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000131,10,21,1,M,NAVM,05/17/2018,B,"       40,022,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000131,10,35,1,M,SKTO,05/17/2018,A,"       40,022,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000131,10,60,1,M,WOTB,05/17/2018,C,"            2,000.00","     200,110.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"    40,022,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000132,10,1,1,M,PBXX,05/16/2018,C,              100.00,"     200,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"     2,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000132,10,10,1,M,ZA00,05/16/2018,A,"        2,000,000.00",           0.00,,0.0,0,,0,0,,,,,,C,,,0,,0,,,,,,,,,0.0,             0.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000132,10,10,2,M,ZC00,05/17/2018,C,              100.00,         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000132,10,21,1,M,NAVM,05/16/2018,B,"        2,001,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000132,10,35,1,M,SKTO,05/16/2018,A,"        2,001,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000132,10,60,1,M,WOTB,05/16/2018,C,              100.00,"     200,100.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"     2,001,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000133,10,1,1,M,PBXX,05/17/2018,C,               50.00,"       8,750.00",USD,1.0,1,G,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        43,750.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000133,10,21,1,M,NAVM,05/17/2018,B,"           43,750.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000133,10,35,1,M,SKTO,05/17/2018,A,"           43,750.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000133,10,60,1,M,WOTB,05/17/2018,C,               50.00,"       8,750.00",USD,1.0,1,G,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        43,750.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000134,10,1,1,M,PBXX,05/17/2018,C,              200.00,"       1,050.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        21,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000134,10,10,1,M,ZC00,05/17/2018,C,              200.00,          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000134,10,21,1,M,NAVM,05/17/2018,B,"           22,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000134,10,35,1,M,SKTO,05/17/2018,A,"           22,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000134,10,60,1,M,WOTB,05/17/2018,C,              200.00,"       1,100.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        22,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000135,10,1,1,M,PBXX,05/17/2018,C,              250.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        25,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000135,10,10,1,M,ZC00,05/17/2018,C,              250.00,          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,250.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000135,10,21,1,M,NAVM,05/17/2018,B,"           26,250.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000135,10,35,1,M,SKTO,05/17/2018,A,"           26,250.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000135,10,60,1,M,WOTB,05/17/2018,C,              250.00,"       1,050.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        26,250.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000136,10,1,1,M,PBXX,05/17/2018,C,              200.00,"       1,050.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        21,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000136,10,10,1,M,ZC00,05/17/2018,C,              200.00,          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000136,10,21,1,M,NAVM,05/17/2018,B,"           22,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000136,10,35,1,M,SKTO,05/17/2018,A,"           22,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000136,10,60,1,M,WOTB,05/17/2018,C,              200.00,"       1,100.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        22,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000137,10,1,1,M,PBXX,05/17/2018,C,"            2,000.00","       1,050.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"       210,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000137,10,10,1,M,ZC00,05/17/2018,C,"            2,000.00",          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000137,10,21,1,M,NAVM,05/17/2018,B,"          220,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000137,10,35,1,M,SKTO,05/17/2018,A,"          220,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000137,10,60,1,M,WOTB,05/17/2018,C,"            2,000.00","       1,100.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       220,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000138,10,1,1,M,PBXX,05/17/2018,C,              200.00,          55.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         1,100.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000138,10,10,1,M,ZC00,05/17/2018,C,              200.00,           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           100.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000138,10,21,1,M,NAVM,05/17/2018,B,"            1,200.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000138,10,35,1,M,SKTO,05/17/2018,A,"            1,200.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000138,10,60,1,M,WOTB,05/17/2018,C,              200.00,          60.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         1,200.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000139,10,1,1,M,PBXX,05/17/2018,C,              250.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        25,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000139,10,10,1,M,ZC00,05/17/2018,C,              250.00,          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,250.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000139,10,21,1,M,NAVM,05/17/2018,B,"           26,250.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000139,10,35,1,M,SKTO,05/17/2018,A,"           26,250.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000139,10,60,1,M,WOTB,05/17/2018,C,              250.00,"       1,050.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        26,250.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000140,10,1,1,M,PBXX,05/17/2018,C,"            1,000.00","       5,500.00",USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"       550,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000140,10,10,1,M,ZC00,05/17/2018,C,"            1,000.00",           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           500.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000140,10,21,1,M,NAVM,05/17/2018,B,"          550,500.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000140,10,35,1,M,SKTO,05/17/2018,A,"          550,500.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000140,10,60,1,M,WOTB,05/17/2018,C,"            1,000.00","       5,505.00",USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       550,500.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000141,10,1,1,M,PBXX,05/17/2018,C,              200.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         1,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000141,10,10,1,M,ZC00,05/17/2018,C,              200.00,           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           100.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000141,10,21,1,M,NAVM,05/17/2018,B,"            1,100.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000141,10,35,1,M,SKTO,05/17/2018,A,"            1,100.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000141,10,60,1,M,WOTB,05/17/2018,C,              200.00,          55.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         1,100.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000142,10,1,1,M,PBXX,05/17/2018,C,              100.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,           500.00,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000142,10,10,1,M,ZC00,05/17/2018,C,              100.00,           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,            50.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000142,10,21,1,M,NAVM,05/17/2018,B,              550.00,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000142,10,35,1,M,SKTO,05/17/2018,A,              550.00,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000142,10,60,1,M,WOTB,05/17/2018,C,              100.00,          55.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,           550.00,A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000143,10,1,1,M,PBXX,05/17/2018,C,              250.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         1,250.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000143,10,10,1,M,ZC00,05/17/2018,C,              250.00,           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           125.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000143,10,21,1,M,NAVM,05/17/2018,B,"            1,375.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000143,10,35,1,M,SKTO,05/17/2018,A,"            1,375.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000143,10,60,1,M,WOTB,05/17/2018,C,              250.00,          55.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         1,375.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000144,10,1,1,M,PBXX,05/17/2018,C,              800.00,"     200,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"    16,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
