MANDT,MBLNR,MJAHR,ZEILE,LINE_ID,PARENT_ID,LINE_DEPTH,MAA_URZEI,BWART,XAUTO,MATNR,WERKS,LGORT,CHARG,INSMK,ZUSCH,ZUSTD,SOBKZ,LIFNR,KUNNR,KDAUF,KDPOS,KDEIN,PLPLA,SHKZG,WAERS,DMBTR,BNBTR,BUALT,SHKUM,DMBUM,BWTAR,MENGE,MEINS,ERFMG,ERFME,BPMNG,BPRME,EBELN,EBELP,LFBJA,LFBNR,LFPOS,SJAHR,SMBLN,SMBLP,ELIKZ,SGTXT,EQUNR,WEMPF,ABLAD,GSBER,KOKRS,PARGB,PARBU,KOSTL,PROJN,AUFNR,ANLN1,ANLN2,XSKST,XSAUF,XSPRO,XSERG,GJAHR,XRUEM,XRUEJ,BUKRS,BELNR,BUZEI,BELUM,BUZUM,RSNUM,RSPOS,KZEAR,PBAMG,KZSTR,UMMAT,UMWRK,UMLGO,UMCHA,UMZST,UMZUS,UMBAR,UMSOK,KZBEW,KZVBR,KZZUG,WEUNB,PALAN,LGNUM,LGTYP,LGPLA,BESTQ,BWLVS,TBNUM,TBPOS,XBLVS,VSCHN,NSCHN,DYPLA,UBNUM,TBPRI,TANUM,WEANZ,GRUND,EVERS,EVERE,IMKEY,KSTRG,PAOBJNR,PRCTR,PS_PSP_PNR,NPLNR,AUFPL,APLZL,AUFPS,VPTNR,FIPOS,SAKTO,BSTMG,BSTME,XWSBR,EMLIF,EXBWR,VKWRT,AKTNR,ZEKKN,VFDAT,CUOBJ_CH,EXVKW,PPRCTR,RSART,GEBER,FISTL,MATBF,UMMAB,BUSTM,BUSTW,MENGU,WERTU,LBKUM,SALK3,VPRSV,FKBER,DABRBZ,VKWRA,DABRZ,XBEAU,LSMNG,LSMEH,KZBWS,QINSPST,URZEI,J_1BEXBASE,MWSKZ,TXJCD,EMATN,J_1AGIRUPD,VKMWS,HSDAT,BERKZ,MAT_KDAUF,MAT_KDPOS,MAT_PSPNR,XWOFF,BEMOT,PRZNR,LLIEF,LSTAR,XOBEW,GRANT_NBR,ZUSTD_T156M,SPE_GTS_STOCK_TY,KBLNR,KBLPOS,XMACC,VGART_MKPF,BUDAT_MKPF,CPUDT_MKPF,CPUTM_MKPF,USNAM_MKPF,XBLNR_MKPF,TCODE2_MKPF,VBELN_IM,VBELP_IM,SGT_SCAT,SGT_UMSCAT,SGT_RCAT,/BEV2/ED_KZ_VER,/BEV2/ED_USER,/BEV2/ED_AEDAT,/BEV2/ED_AETIM,DISUB_OWNER,FSH_SEASON_YEAR,FSH_SEASON,FSH_COLLECTION,FSH_THEME,FSH_UMSEA_YR,FSH_UMSEA,FSH_UMCOLL,FSH_UMTHEME,SGT_CHINT,OINAVNW,OICONDCOD,CONDI,WRF_CHARSTC1,WRF_CHARSTC2,WRF_CHARSTC3
375,5000001769,2017,1,1,0,0,0,101,,GOLD,SC00,RM00,,,,,,125104,,,0,0,,S,USD,18529.35,0,18529.35,,0,,74,OZ,74,OZ,74,OZ,4500000390,10,,,0,,,0,X,,,,,,NA00,,,,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,,15,OZ,,125104,0,0,,0,,0,0,,,,,GOLD TEAM 8,,ME01,WE01,X,X,"1,700","2,100,155.29",V,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,1:32:48 PM,GBI-006,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001770,2017,1,1,0,0,0,101,,GOLD,SC00,RM00,,,,,,125104,,,0,0,,S,USD,27176.38,0,27176.38,,0,,89,OZ,89,OZ,89,OZ,4500000391,10,,,0,,,0,X,,,,,,NA00,,,,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,,22,OZ,,125104,0,0,,0,,0,0,,,,,GOLD TEAM 8,,ME01,WE01,X,X,"1,685","2,081,625.94",V,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,1:50:16 PM,GBI-006,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001771,2017,1,1,0,0,0,101,,ROMANIAN RUBY,SC00,RM00,,,,,,125128,,,0,0,,S,USD,1022727.27,0,1022727.27,,0,,799,G,799,G,799,G,4500000384,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,5,G,,,0,0,,0,,0,0,,,,,ROMANIAN RUBY,,ME02,WE06,X,X,100,"15,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,2:32:59 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001772,2017,1,1,0,0,0,101,,ROMANIAN RUBY,SC00,RM00,,,,,,125128,,,0,0,,S,USD,1007462.69,0,1007462.69,,0,,33,G,33,G,33,G,4500000392,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,6,G,,,0,0,,0,,0,0,,,,,ROMANIAN RUBY,,ME02,WE06,X,X,100,"15,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,2:34:56 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001773,2017,1,1,0,0,0,101,,BOTSWANA BLACK PE,SC00,RM00,,,,,,125088,,,0,0,,S,USD,6000000.00,0,6000000.00,,0,,711,G,711,G,711,G,4500000386,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,8,G,,,0,0,,0,,0,0,,,,,BOTSWANA BLACK PE,,ME02,WE06,X,X,97,"48,500,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,2:35:44 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001774,2017,1,1,0,0,0,101,,BOTSWANA BLACK PE,SC00,RM00,,,,,,125088,,,0,0,,S,USD,1960000.00,0,1960000.00,,0,,670,G,670,G,670,G,4500000394,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,4,G,,,0,0,,0,,0,0,,,,,BOTSWANA BLACK PE,,ME02,WE06,X,X,97,"48,500,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,2:36:21 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001775,2017,1,1,0,0,0,101,,BOTSWANA BLACK PE,SC00,RM00,,,,,,125088,,,0,0,,S,USD,5250000.00,0,5250000.00,,0,,606,G,606,G,606,G,4500000396,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,10,G,,,0,0,,0,,0,0,,,,,BOTSWANA BLACK PE,,ME02,WE06,X,X,97,"48,500,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,2:37:06 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001776,2017,1,1,0,0,0,101,,ROMANIAN RUBY,SC00,RM00,,,,,,125128,,,0,0,,S,USD,679245.28,0,679245.28,,0,,132,G,132,G,132,G,4500000393,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,4,G,,,0,0,,0,,0,0,,,,,ROMANIAN RUBY,,ME02,WE06,X,X,100,"15,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,2:44:27 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001777,2017,1,1,0,0,0,101,,ROMANIAN RUBY,SC00,RM00,,,,,,125128,,,0,0,,S,USD,321428.57,0,321428.57,,0,,277,G,277,G,277,G,4500000395,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,2,G,,,0,0,,0,,0,0,,,,,ROMANIAN RUBY,,ME02,WE06,X,X,100,"15,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,2:50:19 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001778,2017,1,1,0,0,0,101,,BOTSWANA BLACK PE,SC00,RM00,,,,,,125088,,,0,0,,S,USD,1000000.00,0,1000000.00,,0,,674,G,674,G,674,G,4500000397,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,2,G,,,0,0,,0,,0,0,,,,,BOTSWANA BLACK PE,,ME02,WE06,X,X,97,"48,500,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,2:53:39 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001779,2017,1,1,0,0,0,101,,CONGOCRYSTAL,SC00,RM00,,,,,,125102,,,0,0,,S,USD,35000.00,0,35000.00,,0,,873,G,873,G,873,G,4500000399,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,5,G,,,0,0,,0,,0,0,,,,,CONGOCRYSTAL,,ME02,WE06,X,X,100,"20,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:02:16 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001780,2017,1,1,0,0,0,101,,CONGOCRYSTAL,SC00,RM00,,,,,,125102,,,0,0,,S,USD,72900.00,0,72900.00,,0,,406,G,406,G,406,G,4500000398,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,9,G,,,0,0,,0,,0,0,,,,,CONGOCRYSTAL,,ME02,WE06,X,X,100,"20,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:04:24 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001781,2017,1,1,0,0,0,101,,CONGOCRYSTAL,SC00,RM00,,,,,,125102,,,0,0,,S,USD,142400.00,0,142400.00,,0,,512,G,512,G,512,G,4500000402,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,16,G,,,0,0,,0,,0,0,,,,,CONGOCRYSTAL,,ME02,WE06,X,X,100,"20,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:04:57 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001782,2017,1,1,0,0,0,101,,CONGOCRYSTAL,SC00,RM00,,,,,,125102,,,0,0,,S,USD,68000.00,0,68000.00,,0,,83,G,83,G,83,G,4500000400,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,8,G,,,0,0,,0,,0,0,,,,,CONGOCRYSTAL,,ME02,WE06,X,X,100,"20,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:05:24 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001783,2017,1,1,0,0,0,101,,CONGOCRYSTAL,SC00,RM00,,,,,,125102,,,0,0,,S,USD,16400.00,0,16400.00,,0,,92,G,92,G,92,G,4500000401,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,2,G,,,0,0,,0,,0,0,,,,,CONGOCRYSTAL,,ME02,WE06,X,X,100,"20,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:05:54 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001784,2017,1,1,0,0,0,101,,ANGOLAN AMETHYST,SC00,RM00,,,,,,125096,,,0,0,,S,USD,297000.00,0,297000.00,,0,,213,G,213,G,213,G,4500000403,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,6,G,,,0,0,,0,,0,0,,,,,ANGOLAN AMETHYST,,ME02,WE06,X,X,100,"5,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:06:47 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001785,2017,1,1,0,0,0,101,,ANGOLAN AMETHYST,SC00,RM00,,,,,,125096,,,0,0,,S,USD,672750.00,0,672750.00,,0,,451,G,451,G,451,G,4500000405,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,13,G,,,0,0,,0,,0,0,,,,,ANGOLAN AMETHYST,,ME02,WE06,X,X,100,"5,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:07:22 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001786,2017,1,1,0,0,0,101,,ANGOLAN AMETHYST,SC00,RM00,,,,,,125096,,,0,0,,S,USD,162000.00,0,162000.00,,0,,985,G,985,G,985,G,4500000404,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,3,G,,,0,0,,0,,0,0,,,,,ANGOLAN AMETHYST,,ME02,WE06,X,X,100,"5,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:09:07 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001787,2017,1,1,0,0,0,101,,ANGOLAN AMETHYST,SC00,RM00,,,,,,125096,,,0,0,,S,USD,426000.00,0,426000.00,,0,,296,G,296,G,296,G,4500000407,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,8,G,,,0,0,,0,,0,0,,,,,ANGOLAN AMETHYST,,ME02,WE06,X,X,100,"5,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:10:16 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001788,2017,1,1,0,0,0,101,,ANGOLAN AMETHYST,SC00,RM00,,,,,,125096,,,0,0,,S,USD,221250.00,0,221250.00,,0,,230,G,230,G,230,G,4500000408,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,5,G,,,0,0,,0,,0,0,,,,,ANGOLAN AMETHYST,,ME02,WE06,X,X,100,"5,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:10:47 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001789,2017,1,1,0,0,0,101,,SA SAPPHIRE,SC00,RM00,,,,,,125100,,,0,0,,S,USD,160000.00,0,160000.00,,0,,926,G,926,G,926,G,4500000410,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,12,G,,,0,0,,0,,0,0,,,,,SA SAPPHIRE,,ME02,WE06,X,X,110,"11,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:12:44 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001790,2017,1,1,0,0,0,101,,SA SAPPHIRE,SC00,RM00,,,,,,125100,,,0,0,,S,USD,79302.14,0,79302.14,,0,,360,G,360,G,360,G,4500000406,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,6,G,,,0,0,,0,,0,0,,,,,SA SAPPHIRE,,ME02,WE06,X,X,110,"11,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:13:30 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001791,2017,1,1,0,0,0,101,,SA SAPPHIRE,SC00,RM00,,,,,,125100,,,0,0,,S,USD,93959.73,0,93959.73,,0,,853,G,853,G,853,G,4500000409,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,7,G,,,0,0,,0,,0,0,,,,,SA SAPPHIRE,,ME02,WE06,X,X,110,"11,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:13:57 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001792,2017,1,1,0,0,0,101,,SA SAPPHIRE,SC00,RM00,,,,,,125100,,,0,0,,S,USD,121065.38,0,121065.38,,0,,652,G,652,G,652,G,4500000411,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,9,G,,,0,0,,0,,0,0,,,,,SA SAPPHIRE,,ME02,WE06,X,X,110,"11,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:16:16 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001793,2017,1,1,0,0,0,101,,SA SAPPHIRE,SC00,RM00,,,,,,125100,,,0,0,,S,USD,145264.38,0,145264.38,,0,,260,G,260,G,260,G,4500000412,10,,,0,,,0,X,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,720000,10,G,,,0,0,,0,,0,0,,,,,SA SAPPHIRE,,ME02,WE06,X,X,110,"11,000,000.00",S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:16:41 PM,GBI-024,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001794,2017,1,1,0,0,0,101,,ZTESTHEXNT,SC00,RM00,,,,,,125130,,,0,0,,S,USD,12300.00,0,12800.00,,0,,18532,LB,18532,LB,18532,LB,4500000414,10,,,0,,,0,X,,,,,,NA00,,,,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,,,,0,,,,,0,0,0,,,,,0,,0,0,0,,,,,0,,,,0,0,0,,,,"10,000",LB,,125130,0,0,,0,,0,0,,,,,ZTESTHEXNT-01,,ME01,WE01,X,X,0,0,S,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,3:31:07 PM,GBI-035,,MIGO_GR,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001795,2017,1,1,0,0,0,101,,ZTESTHEXNT,SC00,RM00,,,,,,125105,,,0,0,,S,USD,12000.00,0,12000.00,,0,,16212,LB,16212,LB,16212,LB,4500000416,10,2017,1000000038,1,,,0,,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,1,0,,,,,0,,,,0,0,0,,,770000,1,AU,,,0,0,,1,,0,0,,,,,,,ME02,WE06,,,0,0,,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,4:05:01 PM,GBI-008,,ML81N,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001796,2017,1,1,0,0,0,101,,ZTESTHEXNT,SC00,RM00,,,,,,125129,,,0,0,,S,USD,80000.00,0,80000.00,,0,,12733,LB,12733,LB,12733,LB,4500000417,10,2017,1000000039,1,,,0,,,,,,,NA00,BI00,,NARD1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,1,0,,,,,0,,,,0,0,0,,,210000,1,AU,,,0,0,,1,,0,0,,,,,,,ME02,WE06,,,0,0,,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,4:32:04 PM,GBI-038,,ML81N,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001797,2017,1,1,0,0,0,101,,ZTESTHEXNT,SC00,RM00,,,,,,125129,,,0,0,,S,USD,100000.00,0,100000.00,,0,,14625,LB,14625,LB,14625,LB,4500000424,10,2017,1000000042,1,,,0,,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,1,0,,,,,0,,,,0,0,0,,,770000,1,AU,,,0,0,,1,,0,0,,,,,,,ME02,WE06,,,0,0,,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,5:12:44 PM,GBI-038,,ML81N,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001798,2017,1,1,0,0,0,101,,ZTESTHEXNT,SC00,RM00,,,,,,125105,,,0,0,,S,USD,23000.00,0,23000.00,,0,,1900,LB,1900,LB,1900,LB,4500000425,10,2017,1000000044,1,,,0,,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,1,0,,,,,0,,,,0,0,0,,,770000,1,AU,,,0,0,,1,,0,0,,,,,,,ME02,WE06,,,0,0,,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,5:39:44 PM,GBI-012,,ML81N,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001799,2017,1,1,0,0,0,101,,ZTESTHEXNT,SC00,RM00,,,,,,125105,,,0,0,,S,USD,23000.00,0,23000.00,,0,,13759,LB,13759,LB,13759,LB,4500000426,10,2017,1000000045,1,,,0,,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,1,0,,,,,0,,,,0,0,0,,,770000,1,AU,,,0,0,,1,,0,0,,,,,,,ME02,WE06,,,0,0,,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,5:50:15 PM,GBI-012,,ML81N,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
375,5000001800,2017,1,1,0,0,0,101,,ZTESTHEXNT,SC00,RM00,,,,,,125106,,,0,0,,S,USD,146250.00,0,146250.00,,0,,15595,LB,15595,LB,15595,LB,4500000452,10,2017,1000000046,1,,,0,,,,,,,NA00,BI00,,NAIS1000,,,,,,,,,2017,,,US00,,0,,0,0,0,,0,2,,,,,,,,,B,V,,,0,,,,,0,0,0,,,,,0,,0,1,0,,,,,0,,,,0,0,0,,,770000,1,AU,,,0,0,,1,,0,0,,,,,,,ME02,WE06,,,0,0,,,,0,,,0,,,,1,0,,,,,,,,,0,,,,,,,,,F,,,0,,WE,2/20/17,2/20/17,6:18:09 PM,GBI-008,,ML81N,,0,,,,,,,12:00:00 AM,,,,,,,,,,,0,,,,,
