MANDT,EBELN,EBELP,LOEKZ,STATU,AEDAT,TXZ01,MATNR,EMATN,BUKRS,WERKS,LGORT,BEDNR,MATKL,INFNR,IDNLF,KTMNG,MENGE,MEINS,BPRME,BPUMZ,BPUMN,UMREZ,UMREN,NETPR,PEINH,NETWR,BRTWR,AGDAT,WEBAZ,MWSKZ,BONUS,INSMK,SPINF,PRSDR,SCHPR,MAHNZ,MAHN1,MAHN2,MAHN3,UEBTO,UEBTK,UNTTO,BWTAR,BWTTY,ABSKZ,AGMEM,ELIKZ,EREKZ,PSTYP,KNTTP,KZVBR,VRTKZ,TWRKZ,WEPOS,WEUNB,REPOS,WEBRE,KZABS,LABNR,KONNR,KTPNR,ABDAT,ABFTZ,ETFZ1,ETFZ2,KZSTU,NOTKZ,LMEIN,EVERS,ZWERT,NAVNW,ABMNG,PRDAT,BSTYP,EFFWR,XOBLR,KUNNR,ADRNR,EKKOL,SKTOF,STAFO,PLIFZ,NTGEW,GEWEI,TXJCD,ETDRK,SOBKZ,ARSNR,ARSPS,INSNC,SSQSS,ZGTYP,EAN11,BSTAE,REVLV,GEBER,FISTL,FIPOS,KO_GSBER,KO_PARGB,KO_PRCTR,KO_PPRCTR,MEPRF,BRGEW,VOLUM,VOLEH,INCO1,INCO2,VORAB,KOLIF,LTSNR,PACKNO,FPLNR,GNETWR,STAPO,UEBPO,LEWED,EMLIF,LBLKZ,SATNR,ATTYP,VSART,HANDOVERLOC,KANBA,ADRN2,CUOBJ,XERSY,EILDT,DRDAT,DRUHR,DRUNR,AKTNR,ABELN,ABELP,ANZPU,PUNEI,SAISO,SAISJ,EBON2,EBON3,EBONF,MLMAA,MHDRZ,ANFNR,ANFPS,KZKFG,USEQU,UMSOK,BANFN,BNFPO,MTART,UPTYP,UPVOR,KZWI1,KZWI2,KZWI3,KZWI4,KZWI5,KZWI6,SIKGR,MFZHI,FFZHI,RETPO,AUREL,BSGRU,LFRET,MFRGR,NRFHG,J_1BNBM,J_1BMATUSE,J_1BMATORG,J_1BOWNPRO,J_1BINDUST,ABUEB,NLABD,NFABD,KZBWS,BONBA,FABKZ,J_1AINDXP,J_1AIDATEP,MPROF,EGLKZ,KZTLF,KZFME,RDPRF,TECHS,CHG_SRV,CHG_FPLNR,MFRPN,MFRNR,EMNFR,NOVET,AFNAM,TZONRC,IPRKZ,LEBRE,BERID,XCONDITIONS,APOMS,CCOMP,GRANT_NBR,FKBER,STATUS,RESLO,KBLNR,KBLPOS,WEORA,SRV_BAS_COM,PRIO_URG,PRIO_REQ,EMPST,DIFF_INVOICE,TRMRISK_RELEVANT,SPE_ABGRU,SPE_CRM_SO,SPE_CRM_SO_ITEM,SPE_CRM_REF_SO,SPE_CRM_REF_ITEM,SPE_CRM_FKREL,SPE_CHNG_SYS,SPE_INSMK_SRC,SPE_CQ_CTRLTYPE,SPE_CQ_NOCQ,REASON_CODE,CQU_SAR,ANZSN,SPE_EWM_DTC,EXLIN,EXSNR,EHTYP,RETPC,DPTYP,DPPCT,DPAMT,DPDAT,FLS_RSTO,EXT_RFX_NUMBER,EXT_RFX_ITEM,EXT_RFX_SYSTEM,SRM_CONTRACT_ID,SRM_CONTRACT_ITM,BLK_REASON_ID,BLK_REASON_TXT,ITCONS,FIXMG,WABWE,CMPL_DLV_ITM,INCO2_L,INCO3_L,TC_AUT_DET,MANUAL_TC_REASON,FISCAL_INCENTIVE,TAX_SUBJECT_ST,FISCAL_INCENTIVE_ID,SF_TXJCD,/BEV1/NEGEN_ITEM,/BEV1/NEDEPFREE,/BEV1/NESTRUCCAT,ADVCODE,BUDGET_PD,EXCPE,FMFGUS_KEY,IUID_RELEVANT,MRPIND,SGT_SCAT,SGT_RCAT,WRF_CHARSTC1,WRF_CHARSTC2,WRF_CHARSTC3,REFSITE,SERRU,SERNP,DISUB_SOBKZ,DISUB_PSPNR,DISUB_KUNNR,DISUB_VBELN,DISUB_POSNR,DISUB_OWNER,FSH_SEASON_YEAR,FSH_SEASON,FSH_COLLECTION,FSH_THEME,FSH_ATP_DATE,FSH_VAS_REL,FSH_VAS_PRNT_ID,FSH_TRANSACTION,FSH_ITEM_GROUP,FSH_ITEM,FSH_SS,FSH_GRID_COND_REC,FSH_PSM_PFM_SPLIT,CNFM_QTY,REF_ITEM,SOURCE_ID,SOURCE_KEY,PUT_BACK,POL_ID,CONS_ORDER
375,4500000400,10,,,2/20/17,Congo Crystal,CONGOCRYSTAL,CONGOCRYSTAL,US00,DL00,RM00,,RAW,5300000111,,0,8,G,G,1,1,1,1,10000000.00,1,80000000.00,80000000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"80,000,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"80,000,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000401,10,,,2/20/17,Congo Crystal,CONGOCRYSTAL,CONGOCRYSTAL,US00,DL00,RM00,,RAW,5300000111,,0,2,G,G,1,1,1,1,10000000.00,1,20000000.00,20000000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"20,000,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"20,000,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000402,10,,,2/20/17,Congo Crystal,CONGOCRYSTAL,CONGOCRYSTAL,US00,DL00,RM00,,RAW,5300000111,,0,16,G,G,1,1,1,1,10000000.00,1,160000000.00,160000000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"160,000,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"160,000,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000403,10,,,2/20/17,Angolan Amethyst,ANGOLAN AMETHYST,ANGOLAN AMETHYST,US00,DL00,RM00,,RAW,5300000110,,0,6,G,G,1,1,1,1,7500000.00,1,45000000.00,45000000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"45,000,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"45,000,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000404,10,,,2/20/17,Angolan Amethyst,ANGOLAN AMETHYST,ANGOLAN AMETHYST,US00,DL00,RM00,,RAW,5300000110,,0,3,G,G,1,1,1,1,7500000.00,1,22500000.00,22500000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"22,500,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"22,500,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000405,10,,,2/20/17,Angolan Amethyst,ANGOLAN AMETHYST,ANGOLAN AMETHYST,US00,DL00,RM00,,RAW,5300000110,,0,13,G,G,1,1,1,1,7500000.00,1,97500000.00,97500000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"97,500,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"97,500,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000406,10,,,2/20/17,South African Sapphire,SA SAPPHIRE,SA SAPPHIRE,US00,DL00,RM00,,RAW,5300000097,,0,6,G,G,1,1,1,1,100000.00,1,600000.00,600000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"600,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"600,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000407,10,,,2/20/17,Angolan Amethyst,ANGOLAN AMETHYST,ANGOLAN AMETHYST,US00,DL00,RM00,,RAW,5300000110,,0,8,G,G,1,1,1,1,7500000.00,1,60000000.00,60000000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"60,000,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"60,000,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000408,10,,,2/20/17,Angolan Amethyst,ANGOLAN AMETHYST,ANGOLAN AMETHYST,US00,DL00,RM00,,RAW,5300000110,,0,5,G,G,1,1,1,1,7500000.00,1,37500000.00,37500000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"37,500,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"37,500,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000409,10,,,2/20/17,South African Sapphire,SA SAPPHIRE,SA SAPPHIRE,US00,DL00,RM00,,RAW,5300000097,,0,7,G,G,1,1,1,1,100000.00,1,700000.00,700000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"700,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"700,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000410,10,,,2/20/17,South African Sapphire,SA SAPPHIRE,SA SAPPHIRE,US00,DL00,RM00,,RAW,5300000097,,0,12,G,G,1,1,1,1,100000.00,1,1200000.00,1200000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"1,200,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"1,200,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000411,10,,,2/20/17,South African Sapphire,SA SAPPHIRE,SA SAPPHIRE,US00,DL00,RM00,,RAW,5300000097,,0,9,G,G,1,1,1,1,100000.00,1,900000.00,900000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"900,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"900,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000412,10,,,2/20/17,South African Sapphire,SA SAPPHIRE,SA SAPPHIRE,US00,DL00,RM00,,RAW,5300000097,,0,10,G,G,1,1,1,1,100000.00,1,1000000.00,1000000.00,,0,XI,,,,X,,0,0,0,0,0,,0,,,,,X,,0,K,V,,,X,,X,,,,,0,,0,0,0,,,G,,0,0,0,2/20/17,F,"1,000,000.00",X,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,X,,,,,,,,,,,,,,,"1,000,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000413,10,,F,2/20/17,Scheduled Security Maintenance,,,US00,DL00,,,UTIL,,,0,4,H,H,1,1,0,0,800.00,1,3200.00,3200.00,,0,,,,,X,,0,0,0,0,0,,0,,,,,,,0,F,V,,,X,,X,,,,,0,,0,0,0,,,,,0,0,0,2/20/17,F,"3,200.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000325,10,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"3,200.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000414,10,,,2/20/17,Test Material for test plant,ZTESTHEXNT-01,ZTESTHEXNT-01,US00,DL00,RM00,,RAW,5300000114,,0,"10,000",LB,LB,1,1,1,1,1.28,1,12800.00,12800.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/20/17,F,"12,800.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000324,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"12,800.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000415,10,,,2/20/17,Service,,,US00,DL00,,,UTIL,,,0,1,AU,AU,1,1,0,0,10000.00,1,10000.00,10000.00,,0,XI,,,,X,,0,0,0,0,0,X,0,,,,,,,9,K,V,,,X,,X,X,,,,0,,0,0,0,,,,,0,0,0,2/20/17,F,"10,000.00",X,,,,,SAP,0,0,,TX0000000,4,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,207,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"10,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000416,10,,,2/20/17,Hourly rate by the network company,,,US00,DL00,,,UTIL,,,0,1,AU,HR,1,1,0,0,10000.00,1,10000.00,10000.00,,0,XI,,,,X,,0,0,0,0,0,X,0,,,,,,,9,K,V,,,X,,X,X,,,,0,,0,0,0,,,,,0,0,0,2/20/17,F,"10,000.00",X,,,,,SAP,0,0,,TX0000000,4,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,214,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"10,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000417,10,,,2/20/17,Server Maintenance,,,US00,DL00,,,UTIL,,,0,1,AU,AU,1,1,0,0,80000.00,1,80000.00,80000.00,,0,XI,,,,X,,0,0,0,0,0,X,0,,,,,,,9,K,V,,,X,,X,X,,,,0,,0,0,0,,,,,0,0,0,2/20/17,F,"80,000.00",X,,,,,SAP,0,0,,TX0000000,4,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,243,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000326,10,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"80,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000418,10,,,2/21/17,Kryptonite GBI-030,AAA LUBE,AAA LUBE,US00,DL00,,,RAW,5300000115,,0,5,DR,DR,1,1,1,1,15000.00,1,75000.00,75000.00,,0,,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,DR,,0,0,0,2/20/17,F,"75,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"75,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000419,10,,,2/21/17,Kryptonite GBI-030,AAA LUBE,AAA LUBE,US00,DL00,,,RAW,5300000115,,0,5,DR,DR,1,1,1,1,15000.00,1,75000.00,75000.00,,0,,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,DR,,0,0,0,2/20/17,F,"75,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"75,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000420,10,,,2/20/17,Kryptonite GBI-030,AAA LUBE,AAA LUBE,US00,DL00,,,RAW,5300000115,,0,5,DR,DR,1,1,1,1,15000.00,1,75000.00,75000.00,,0,,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,DR,,0,0,0,2/20/17,F,"75,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"75,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000421,10,,,2/20/17,Kryptonite GBI-030,AAA LUBE,AAA LUBE,US00,DL00,,,RAW,5300000115,,0,5,DR,DR,1,1,1,1,15000.00,1,75000.00,75000.00,,0,,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,DR,,0,0,0,2/20/17,F,"75,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"75,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000422,10,,,2/20/17,Kryptonite GBI-030,AAA LUBE,AAA LUBE,US00,DL00,,,RAW,5300000115,,0,4,DR,DR,1,1,1,1,15000.00,1,60000.00,60000.00,,0,,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,DR,,0,0,0,2/20/17,F,"60,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,,0,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"60,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000423,10,,,,Server Maintenance,,,US00,DL00,,,UTIL,,,0,1,AU,AU,1,1,0,0,0.00,0,0.00,0.00,,0,XI,,,,X,,0,0,0,0,0,X,0,,,,,,,9,K,V,,,X,,X,X,,,,0,,0,0,0,,,,,0,0,0,2/20/17,F,0,,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000327,10,,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
