,MANDT,MBLNR,MJAHR,ZEILE,BWART,XAUTO,MATNR,WERKS,LGORT,CHARG,INSMK,ZUSCH,ZUSTD,SOBKZ,LIFNR,KUNNR,KDAUF,KDPOS,KDEIN,PLPLA,SHKZG,WAERS,DMBTR,BNBTR,BUALT,SHKUM,DMBUM,BWTAR,MENGE,MEINS,ERFMG,ERFME,BPMNG,BPRME,EBELN,EBELP,LFBJA,LFBNR,LFPOS,SJAHR,SMBLN,SMBLP,ELIKZ,SGTXT,EQUNR,WEMPF,ABLAD,GSBER,KOKRS,PARGB,PARBU,KOSTL,PROJN,AUFNR,ANLN1,ANLN2,XSKST,XSAUF,XSPRO,XSERG,GJAHR,XRUEM,XRUEJ,BUKRS,BELNR,BUZEI,BELUM,BUZUM,RSNUM,RSPOS,KZEAR,PBAMG,KZSTR,UMMAT,UMWRK,UMLGO,UMCHA,UMZST,UMZUS,UMBAR,UMSOK,KZBEW,KZVBR,KZZUG,WEUNB,PALAN,LGNUM,LGTYP,LGPLA,BESTQ,BWLVS,TBNUM,TBPOS,XBLVS,VSCHN,NSCHN,DYPLA,UBNUM,TBPRI
400,670,4900002126,2018,12,412,X,CHAN1024,DL00,RM00,,,,,,,,23.0,10,0,,H,USD,         200.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,CHAN1024,DL00,RM00,,,,,E,,,,,0,,,,,0,0,0,,,,,0,
401,670,4900002126,2018,13,412,,BRKT1024,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,BRKT1024,DL00,RM00,,,,,,,,,,0,,,,,0,0,0,,,,,0,
402,670,4900002126,2018,14,412,X,BRKT1024,DL00,RM00,,,,,,,,23.0,10,0,,H,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,BRKT1024,DL00,RM00,,,,,E,,,,,0,,,,,0,0,0,,,,,0,
403,670,4900002126,2018,15,412,,WDOC1024,DL00,RM00,,,,,E,,,,0,0,,S,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,WDOC1024,DL00,RM00,,,,,,,,,,0,,,,,0,0,0,,,,,0,
404,670,4900002126,2018,16,412,X,WDOC1024,DL00,RM00,,,,,,,,23.0,10,0,,H,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,WDOC1024,DL00,RM00,,,,,E,,,,,0,,,,,0,0,0,,,,,0,
405,670,4900002126,2018,17,412,,PCKG1024,DL00,RM00,,,,,E,,,,0,0,,S,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,PCKG1024,DL00,RM00,,,,,,,,,,0,,,,,0,0,0,,,,,0,
406,670,4900002126,2018,18,412,X,PCKG1024,DL00,RM00,,,,,,,,23.0,10,0,,H,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,PCKG1024,DL00,RM00,,,,,E,,,,,0,,,,,0,0,0,,,,,0,
407,670,4900002127,2018,1,261,,TRWA1024,DL00,SF00,,,,,E,,,,0,0,,H,USD,"       2,259.40",0.0,"         2,200.00",,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000022.0,,,,,,,2018,,,US00,,0,,0,78,1,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
408,670,4900002127,2018,2,261,,TRFR2024,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       4,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000022.0,,,,,,,2018,,,US00,,0,,0,78,2,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
409,670,4900002127,2018,3,261,,DGAM1024,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,500.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000022.0,,,,,,,2018,,,US00,,0,,0,78,3,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
410,670,4900002127,2018,4,261,,TRSK1024,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000022.0,,,,,,,2018,,,US00,,0,,0,78,4,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
411,670,4900002127,2018,5,261,,TRHB1024,DL00,RM00,,,,,E,,,,0,0,,H,USD,         500.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000022.0,,,,,,,2018,,,US00,,0,,0,78,5,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
412,670,4900002127,2018,6,261,,PEDL1024,DL00,RM00,,,,,E,,,,0,0,,H,USD,         900.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000022.0,,,,,,,2018,,,US00,,0,,0,78,6,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
413,670,4900002127,2018,7,261,,CHAN1024,DL00,RM00,,,,,E,,,,0,0,,H,USD,         200.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000022.0,,,,,,,2018,,,US00,,0,,0,78,7,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
414,670,4900002127,2018,8,261,,BRKT1024,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000022.0,,,,,,,2018,,,US00,,0,,0,78,8,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
415,670,4900002127,2018,9,261,,WDOC1024,DL00,RM00,,,,,E,,,,0,0,,H,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000022.0,,,,,,,2018,,,US00,,0,,0,78,9,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
416,670,4900002127,2018,10,261,,PCKG1024,DL00,RM00,,,,,E,,,,0,0,,H,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000022.0,,,,,,,2018,,,US00,,0,,0,78,10,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
417,670,4900002128,2018,1,601,,DXTR2024,DL00,FG00,,,,,E,,1024.0,23.0,10,0,,H,USD,"      14,610.40",0.0,"        14,610.40",,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,1024.0,,BI00,NA00,BI00,,NASA1000,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,L,,,,0,,,,,0,0,0,,,,,0,
418,670,4900002129,2018,1,501,,TRWA1026,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       2,259.40",0.0,"         2,259.40",,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,0.0,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
419,670,4900002129,2018,2,501,,TRFR2026,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       4,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
420,670,4900002129,2018,3,501,,DGAM1026,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,500.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
421,670,4900002129,2018,4,501,,TRSK1026,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
422,670,4900002129,2018,5,501,,TRHB1026,DL00,RM00,,,,,E,,,,0,0,,S,USD,         500.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
423,670,4900002129,2018,6,501,,PEDL1026,DL00,RM00,,,,,E,,,,0,0,,S,USD,         900.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
424,670,4900002129,2018,7,501,,CHAN1026,DL00,RM00,,,,,E,,,,0,0,,S,USD,         200.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
425,670,4900002129,2018,8,501,,BRKT1026,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
426,670,4900002129,2018,9,501,,WDOC1026,DL00,RM00,,,,,E,,,,0,0,,S,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
427,670,4900002129,2018,10,501,,PCKG1026,DL00,RM00,,,,,E,,,,0,0,,S,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
428,670,4900002130,2018,1,261,,TRWA1026,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       2,259.40",0.0,"         2,259.40",,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000023.0,,,,,,,2018,,,US00,,0,,0,128,1,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
429,670,4900002130,2018,2,261,,TRFR2026,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       4,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000023.0,,,,,,,2018,,,US00,,0,,0,128,2,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
430,670,4900002130,2018,3,261,,DGAM1026,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,500.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000023.0,,,,,,,2018,,,US00,,0,,0,128,3,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
431,670,4900002130,2018,4,261,,TRSK1026,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000023.0,,,,,,,2018,,,US00,,0,,0,128,4,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
432,670,4900002130,2018,5,261,,TRHB1026,DL00,RM00,,,,,E,,,,0,0,,H,USD,         500.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000023.0,,,,,,,2018,,,US00,,0,,0,128,5,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
433,670,4900002130,2018,6,261,,PEDL1026,DL00,RM00,,,,,E,,,,0,0,,H,USD,         900.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000023.0,,,,,,,2018,,,US00,,0,,0,128,6,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
434,670,4900002130,2018,7,261,,CHAN1026,DL00,RM00,,,,,E,,,,0,0,,H,USD,         200.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000023.0,,,,,,,2018,,,US00,,0,,0,128,7,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
435,670,4900002130,2018,8,261,,BRKT1026,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000023.0,,,,,,,2018,,,US00,,0,,0,128,8,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
436,670,4900002130,2018,9,261,,WDOC1026,DL00,RM00,,,,,E,,,,0,0,,H,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000023.0,,,,,,,2018,,,US00,,0,,0,128,9,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
437,670,4900002130,2018,10,261,,PCKG1026,DL00,RM00,,,,,E,,,,0,0,,H,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000023.0,,,,,,,2018,,,US00,,0,,0,128,10,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
438,670,4900002131,2018,1,601,,DXTR2026,DL00,FG00,,,,,E,,1026.0,25.0,10,0,,H,USD,"      14,527.20",0.0,"        14,527.20",,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,1026.0,,BI00,NA00,BI00,,NASA1000,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,L,,,,0,,,,,0,0,0,,,,,0,
439,670,4900002132,2018,1,501,,TRWA1021,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       2,259.40",0.0,"         2,259.40",,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
440,670,4900002132,2018,2,501,,TRFR1021,DL00,RM00,,,,,E,,,,0,0,,S,USD,"      20,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
441,670,4900002132,2018,3,501,,DGAM1021,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       7,500.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
442,670,4900002132,2018,4,501,,TRSK1021,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       5,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
443,670,4900002132,2018,5,501,,TRHB1021,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       2,500.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
444,670,4900002132,2018,6,501,,PEDL1021,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       4,500.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
445,670,4900002132,2018,7,501,,CHAN1021,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
446,670,4900002133,2018,1,501,,BRKT1021,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       7,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
447,670,4900002133,2018,2,501,,WDOC1021,DL00,RM00,,,,,E,,,,0,0,,S,USD,         100.00,0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
448,670,4900002133,2018,3,501,,PCKG1021,DL00,RM00,,,,,E,,,,0,0,,S,USD,         350.00,0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
449,670,4900002134,2018,1,261,,TRWA1021,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       2,259.40",0.0,"         2,259.40",,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000013.0,,,,,,,2018,,,US00,,0,,0,65,1,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
450,670,4900002134,2018,2,261,,DGAM1021,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,500.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000013.0,,,,,,,2018,,,US00,,0,,0,65,3,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
451,670,4900002134,2018,3,261,,TRSK1021,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,000.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000013.0,,,,,,,2018,,,US00,,0,,0,65,4,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
452,670,4900002134,2018,4,261,,TRHB1021,DL00,RM00,,,,,E,,,,0,0,,H,USD,         500.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000013.0,,,,,,,2018,,,US00,,0,,0,65,5,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
453,670,4900002134,2018,5,261,,PEDL1021,DL00,RM00,,,,,E,,,,0,0,,H,USD,         900.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000013.0,,,,,,,2018,,,US00,,0,,0,65,6,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
454,670,4900002134,2018,6,261,,CHAN1021,DL00,RM00,,,,,E,,,,0,0,,H,USD,         200.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000013.0,,,,,,,2018,,,US00,,0,,0,65,7,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
455,670,4900002134,2018,7,261,,BRKT1021,DL00,RM00,,,,,E,,,,0,0,,H,USD,"       1,400.00",0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000013.0,,,,,,,2018,,,US00,,0,,0,65,8,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
456,670,4900002134,2018,8,261,,WDOC1021,DL00,RM00,,,,,E,,,,0,0,,H,USD,          20.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000013.0,,,,,,,2018,,,US00,,0,,0,65,9,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
457,670,4900002134,2018,9,261,,PCKG1021,DL00,RM00,,,,,E,,,,0,0,,H,USD,          70.00,0.0,             0.00,,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,BI00,,,,1000013.0,,,,,,,2018,,,US00,,0,,0,65,10,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
458,670,4900002135,2018,1,601,,DXTR2021,DL00,FG00,,,,,E,,1021.0,19.0,10,0,,H,USD,"      14,610.40",0.0,"        14,610.40",,0.0,,          20.000,EA,          20.000,EA,           0.000,,,0,0,,0,0,,0,,,,1021.0,,BI00,NA00,BI00,,NASA1000,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,L,,,,0,,,,,0,0,0,,,,,0,
459,670,4900002136,2018,1,501,,TRWA1007,DL00,RM00,,,,,E,,,,0,0,,S,USD,"      11,297.00",0.0,"        11,297.00",,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
460,670,4900002136,2018,2,501,,TRFR2007,DL00,RM00,,,,,E,,,,0,0,,S,USD,"      20,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
461,670,4900002136,2018,3,501,,DGAM1007,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       7,500.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
462,670,4900002136,2018,4,501,,TRSK1007,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       5,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
463,670,4900002136,2018,5,501,,TRHB1007,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       2,500.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
464,670,4900002136,2018,6,501,,PEDL1007,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       4,500.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
465,670,4900002136,2018,7,501,,CHAN1007,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       1,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
466,670,4900002136,2018,8,501,,BRKT1007,DL00,RM00,,,,,E,,,,0,0,,S,USD,"       7,000.00",0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
467,670,4900002136,2018,9,501,,WDOC1007,DL00,RM00,,,,,E,,,,0,0,,S,USD,         100.00,0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
468,670,4900002136,2018,10,501,,PCKG1007,DL00,RM00,,,,,E,,,,0,0,,S,USD,         350.00,0.0,             0.00,,0.0,,         100.000,EA,         100.000,EA,           0.000,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2018,,,US00,,0,,0,0,0,,0.0,2,,,,,,,,,,,,,0,,,,,0,0,0,,,,,0,
