,MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,AEDAT,USNAM,TCODE,XBLNR,BKTXT,FRATH,FRBNR,WEVER,XABLN,AWSYS,BLA2D,TCODE2,BFWMS,EXNUM,SPE_BUDAT_UHR,SPE_BUDAT_ZONE,LE_VBELN,SPE_LOGSYS,SPE_MDNUM_EWM,GTS_CUSREF_NO,FLS_RSTO,MSR_ACTIVE,KNUMV
2696,375,5000002706,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 0:00,,,,,,,,
2697,375,5000002707,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 1:00,,,,,,,,
2698,375,5000002708,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 2:00,,,,,,,,
2699,375,5000002709,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 3:00,,,,,,,,
2700,375,5000002710,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 4:00,,,,,,,,
2701,375,5000002711,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 5:00,,,,,,,,
2702,375,5000002712,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 6:00,,,,,,,,
2703,375,5000002713,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 7:00,,,,,,,,
2704,375,5000002714,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 8:00,,,,,,,,
2705,375,5000002715,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 9:00,,,,,,,,
2706,375,5000002716,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 10:00,,,,,,,,
2707,375,5000002717,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 11:00,,,,,,,,
2708,375,5000002718,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 12:00,,,,,,,,
2709,375,5000002719,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 13:00,,,,,,,,
2710,375,5000002720,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 14:00,,,,,,,,
2711,375,5000002721,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 15:00,,,,,,,,
2712,375,5000002722,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 16:00,,,,,,,,
2713,375,5000002723,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 17:00,,,,,,,,
2714,375,5000002724,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 18:00,,,,,,,,
2715,375,5000002725,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 19:00,,,,,,,,
2716,375,5000002726,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 20:00,,,,,,,,
2717,375,5000002727,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 21:00,,,,,,,,
2718,375,5000002728,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 22:00,,,,,,,,
2719,375,5000002729,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/3/00 23:00,,,,,,,,
2720,375,5000002730,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 0:00,,,,,,,,
2721,375,5000002731,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 1:00,,,,,,,,
2722,375,5000002732,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 2:00,,,,,,,,
2723,375,5000002733,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 3:00,,,,,,,,
2724,375,5000002734,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 4:00,,,,,,,,
2725,375,5000002735,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 5:00,,,,,,,,
2726,375,5000002736,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 6:00,,,,,,,,
2727,375,5000002737,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 7:00,,,,,,,,
2728,375,5000002738,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 8:00,,,,,,,,
2729,375,5000002739,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 9:00,,,,,,,,
2730,375,5000002740,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 10:00,,,,,,,,
2731,375,5000002741,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 11:00,,,,,,,,
2732,375,5000002742,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 12:00,,,,,,,,
2733,375,5000002743,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 13:00,,,,,,,,
2734,375,5000002744,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 14:00,,,,,,,,
2735,375,5000002745,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 15:00,,,,,,,,
2736,375,5000002746,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 16:00,,,,,,,,
2737,375,5000002747,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 17:00,,,,,,,,
2738,375,5000002748,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 18:00,,,,,,,,
2739,375,5000002749,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 19:00,,,,,,,,
2740,375,5000002750,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 20:00,,,,,,,,
2741,375,5000002751,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 21:00,,,,,,,,
2742,375,5000002752,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 22:00,,,,,,,,
2743,375,5000002753,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/4/00 23:00,,,,,,,,
2744,375,5000002754,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 0:00,,,,,,,,
2745,375,5000002755,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 1:00,,,,,,,,
2746,375,5000002756,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 2:00,,,,,,,,
2747,375,5000002757,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 3:00,,,,,,,,
2748,375,5000002758,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 4:00,,,,,,,,
2749,375,5000002759,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 5:00,,,,,,,,
2750,375,5000002760,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 6:00,,,,,,,,
2751,375,5000002761,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 7:00,,,,,,,,
2752,375,5000002762,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 8:00,,,,,,,,
2753,375,5000002763,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 9:00,,,,,,,,
2754,375,5000002764,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 10:00,,,,,,,,
2755,375,5000002765,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 11:00,,,,,,,,
2756,375,5000002766,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 12:00,,,,,,,,
2757,375,5000002767,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 13:00,,,,,,,,
2758,375,5000002768,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-093,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 14:00,,,,,,,,
2759,375,5000002769,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 15:00,,,,,,,,
2760,375,5000002770,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 16:00,,,,,,,,
2761,375,5000002771,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 17:00,,,,,,,,
2762,375,5000002772,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 18:00,,,,,,,,
2763,375,5000002773,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 19:00,,,,,,,,
2764,375,5000002774,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 20:00,,,,,,,,
2765,375,5000002775,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 21:00,,,,,,,,
2766,375,5000002776,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-084,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 22:00,,,,,,,,
2767,375,5000002777,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-073,,,,0,,1,,CAICLNT375,,MIGO,,,4/5/00 23:00,,,,,,,,
2768,375,5000002778,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-034,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 0:00,,,,,,,,
2769,375,5000002779,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 1:00,,,,,,,,
2770,375,5000002780,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 2:00,,,,,,,,
2771,375,5000002781,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 3:00,,,,,,,,
2772,375,5000002782,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 4:00,,,,,,,,
2773,375,5000002783,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 5:00,,,,,,,,
2774,375,5000002784,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 6:00,,,,,,,,
2775,375,5000002785,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 7:00,,,,,,,,
2776,375,5000002786,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 8:00,,,,,,,,
2777,375,5000002787,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 9:00,,,,,,,,
2778,375,5000002788,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 10:00,,,,,,,,
2779,375,5000002789,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 11:00,,,,,,,,
2780,375,5000002790,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 12:00,,,,,,,,
2781,375,5000002791,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 13:00,,,,,,,,
2782,375,5000002792,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 14:00,,,,,,,,
2783,375,5000002793,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 15:00,,,,,,,,
2784,375,5000002794,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 16:00,,,,,,,,
2785,375,5000002795,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 17:00,,,,,,,,
2786,375,5000002796,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 18:00,,,,,,,,
2787,375,5000002797,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 19:00,,,,,,,,
2788,375,5000002798,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 20:00,,,,,,,,
2789,375,5000002799,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 21:00,,,,,,,,
2790,375,5000002800,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 22:00,,,,,,,,
2791,375,5000002801,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/6/00 23:00,,,,,,,,
2792,375,5000002802,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 0:00,,,,,,,,
2793,375,5000002803,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 1:00,,,,,,,,
2794,375,5000002804,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 2:00,,,,,,,,
2795,375,5000002805,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 3:00,,,,,,,,
2796,375,5000002806,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 4:00,,,,,,,,
2797,375,5000002807,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 5:00,,,,,,,,
2798,375,5000002808,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 6:00,,,,,,,,
2799,375,5000002809,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 7:00,,,,,,,,
2800,375,5000002810,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 8:00,,,,,,,,
2801,375,5000002811,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 9:00,,,,,,,,
2802,375,5000002812,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 10:00,,,,,,,,
2803,375,5000002813,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 11:00,,,,,,,,
2804,375,5000002814,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 12:00,,,,,,,,
2805,375,5000002815,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 13:00,,,,,,,,
2806,375,5000002816,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 14:00,,,,,,,,
2807,375,5000002817,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 15:00,,,,,,,,
2808,375,5000002818,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 16:00,,,,,,,,
2809,375,5000002819,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 17:00,,,,,,,,
2810,375,5000002820,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 18:00,,,,,,,,
2811,375,5000002821,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 19:00,,,,,,,,
2812,375,5000002822,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 20:00,,,,,,,,
2813,375,5000002823,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 21:00,,,,,,,,
2814,375,5000002824,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 22:00,,,,,,,,
2815,375,5000002825,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/7/00 23:00,,,,,,,,
2816,375,5000002826,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 0:00,,,,,,,,
2817,375,5000002827,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 1:00,,,,,,,,
2818,375,5000002828,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 2:00,,,,,,,,
2819,375,5000002829,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 3:00,,,,,,,,
2820,375,5000002830,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 4:00,,,,,,,,
2821,375,5000002831,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 5:00,,,,,,,,
2822,375,5000002832,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 6:00,,,,,,,,
2823,375,5000002833,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 7:00,,,,,,,,
2824,375,5000002834,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 8:00,,,,,,,,
2825,375,5000002835,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-037,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 9:00,,,,,,,,
2826,375,5000002836,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 10:00,,,,,,,,
2827,375,5000002837,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 11:00,,,,,,,,
2828,375,5000002838,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 12:00,,,,,,,,
2829,375,5000002839,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 13:00,,,,,,,,
2830,375,5000002840,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 14:00,,,,,,,,
2831,375,5000002841,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 15:00,,,,,,,,
2832,375,5000002842,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 16:00,,,,,,,,
2833,375,5000002843,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 17:00,,,,,,,,
2834,375,5000002844,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 18:00,,,,,,,,
2835,375,5000002845,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-121,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 19:00,,,,,,,,
2836,375,5000002846,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 20:00,,,,,,,,
2837,375,5000002847,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-018,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 21:00,,,,,,,,
2838,375,5000002848,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-083,,,,0,,1,,CAICLNT375,,MIGO,,,4/8/00 22:00,,,,,,,,
