,MANDT,BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,QSSKZ,DMBTR,WRBTR,KZBTR,PSWBT,PSWSL,TXBHW,TXBFW,MWSTS,WMWST,HWBAS,FWBAS,HWZUZ,FWZUZ,SHZUZ,STEKZ,MWART,TXGRP,KTOSL,QSSHB,KURSR,GBETR,BDIFF,BDIF2,VALUT,ZUONR,SGTXT,ZINKZ,VBUND,BEWAR,ALTKT,VORGN,FDLEV,FDGRP,FDWBT,FDTAG,FKONT,KOKRS,KOSTL,PROJN,AUFNR,VBELN,VBEL2,POSN2,ETEN2,ANLN1,ANLN2,ANBWA,BZDAT,PERNR,XUMSW,XHRES,XKRES,XOPVW,XCPDD,XSKST,XSAUF,XSPRO,XSERG,XFAKT,XUMAN,XANET,XSKRL,XINVE,XPANZ,XAUTO,XNCOP,XZAHL,SAKNR,HKONT,KUNNR,LIFNR,FILKD,XBILK,GVTYP,HZUON,ZFBDT,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,SKFBT,SKNTO,WSKTO,ZLSCH,ZLSPR,ZBFIX,HBKID,BVTYP,NEBTR,MWSK1,DMBT1,WRBT1,MWSK2,DMBT2,WRBT2,MWSK3,DMBT3,WRBT3,REBZG,REBZJ,REBZZ,REBZT,ZOLLT,ZOLLD,LZBKZ,LANDL,DIEKZ,SAMNR,ABPER,VRSKZ,VRSDT,DISBN,DISBJ,DISBZ,WVERW,ANFBN,ANFBJ,ANFBU,ANFAE,BLNBT,BLNKZ,BLNPZ,MSCHL,MANSP,MADAT,MANST,MABER,ESRNR,ESRRE,ESRPZ,KLIBT,QSZNR,QBSHB,QSFBT,NAVHW,NAVFW,MATNR,WERKS,MENGE,MEINS,ERFMG,ERFME,BPMNG,BPRME,EBELN,EBELP,ZEKKN,ELIKZ,VPRSV,PEINH,BWKEY,BWTAR,BUSTW,REWRT,REWWR,BONFB,BUALT,PSALT,NPREI,TBTKZ,SPGRP,SPGRM,SPGRT,SPGRG,SPGRV,SPGRQ,STCEG,EGBLD,EGLLD,RSTGR,RYACQ,RPACQ,RDIFF,RDIF2,PRCTR,XHKOM,VNAME,RECID,EGRUP,VPTNR,VERTT,VERTN,VBEWA,DEPOT,TXJCD,IMKEY,DABRZ,POPTS,FIPOS,KSTRG,NPLNR,AUFPL,APLZL,PROJK,PAOBJNR,PASUBNR,SPGRS,SPGRC,BTYPE,ETYPE,XEGDR,LNRAN,HRKFT,DMBE2,DMBE3,DMB21,DMB22,DMB23,DMB31,DMB32,DMB33,MWST2,MWST3,NAVH2,NAVH3,SKNT2,SKNT3,BDIF3,RDIF3,HWMET,GLUPM,XRAGL,UZAWE,LOKKT,FISTL,GEBER,STBUK,TXBH2,TXBH3,PPRCT,XREF1,XREF2,KBLNR,KBLPOS,STTAX,FKBER,OBZEI,XNEGP,RFZEI,CCBTC,KKBER,EMPFB,XREF3,DTWS1,DTWS2,DTWS3,DTWS4,GRICD,GRIRG,GITYP,XPYPR,KIDNO,ABSBT,IDXSP,LINFV,KONTT,KONTL,TXDAT,AGZEI,PYCUR,PYAMT,BUPLA,SECCO,LSTAR,CESSION_KZ,PRZNR,PPDIFF,PPDIF2,PPDIF3,PENLC1,PENLC2,PENLC3,PENFC,PENDAYS,PENRC,GRANT_NBR,SCTAX,FKBER_LONG,GMVKZ,SRTYPE,INTRENO,MEASURE,AUGGJ,PPA_EX_IND,DOCLN,SEGMENT,PSEGMENT,PFKBER,HKTID,KSTAR,XLGCLR,TAXPS,PAYS_PROV,PAYS_TRAN,MNDID,XFRGE_BSEG,SQUAN,RE_BUKRS,RE_ACCOUNT,PGEBER,PGRANT_NBR,BUDGET_PD,PBUDGET_PD,J_1TPBUPL,PEROP_BEG,PEROP_END,FASTPAY,IGNR_IVREF,FMFGUS_KEY,FMXDOCNR,FMXYEAR,FMXDOCLN,FMXZEKKN,PRODPER,RECRF
2174,375,US00,5105600340.0,2017,1,,2/18/17,2/18/17,1500000126.0,31,K,,,,H,,,XI,,"10,000.00","10,000.00",0,"10,000.00",USD,0,0,0,0,0,0,0,0,,,,0,KBS,0,,0,0,0,2/18/17,,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125120.0,,X,,,2/18/17,1.0,0,0,0,0,0,"10,000.00",0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,2,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,2017.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2175,375,US00,5105600340.0,2017,2,W,,,,86,S,,,,S,,,XI,,"9,800.00","9,800.00",0,"9,800.00",USD,0,0,0,0,0,0,0,0,,,,1,WRX,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,CONCRETE,DL00,98,YD3,98,YD3,98,YD3,4500000313.0,10,0,,S,0,DL00,,RE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
2176,375,US00,5105600340.0,2017,3,,,,,83,S,,,,S,BI00,,XI,,200,200,0,200,USD,0,0,0,0,0,0,0,0,,,,1,DIF,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,X,,,X,,,,760000,,,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2177,375,US00,5105600341.0,2017,1,,2/18/17,2/18/17,1500000134.0,31,K,,,,H,,,XI,,"10,000.00","10,000.00",0,"10,000.00",USD,0,0,0,0,0,0,0,0,,,,0,KBS,0,,0,0,0,2/18/17,,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125119.0,,X,,,2/18/17,1.0,0,0,0,0,0,"10,000.00",0,0,,R,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,2,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,2017.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2178,375,US00,5105600341.0,2017,2,W,,,,86,S,,,,S,,,XI,,"9,000.00","9,000.00",0,"9,000.00",USD,0,0,0,0,0,0,0,0,,,,1,WRX,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,CONCRETE,DL00,90,YD3,90,YD3,90,YD3,4500000310.0,10,0,,S,0,DL00,,RE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
2179,375,US00,5105600341.0,2017,3,,,,,83,S,,,,S,BI00,,XI,,"1,000.00","1,000.00",0,"1,000.00",USD,0,0,0,0,0,0,0,0,,,,1,DIF,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,X,,,X,,,,760000,,,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2180,375,US00,5105600342.0,2017,1,,2/18/17,2/18/17,1500000139.0,31,K,,,,H,,,XI,,"10,000.00","10,000.00",0,"10,000.00",USD,0,0,0,0,0,0,0,0,,,,0,KBS,0,,0,0,0,2/18/17,,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125119.0,,X,,,2/18/17,1.0,0,0,0,0,0,"10,000.00",0,0,,R,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,2,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,2017.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2181,375,US00,5105600342.0,2017,2,W,,,,86,S,,,,S,,,XI,,"9,100.00","9,100.00",0,"9,100.00",USD,0,0,0,0,0,0,0,0,,,,1,WRX,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,CONCRETE,DL00,91,YD3,91,YD3,91,YD3,4500000312.0,10,0,,S,0,DL00,,RE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
2182,375,US00,5105600342.0,2017,3,,,,,83,S,,,,S,BI00,,XI,,900,900,0,900,USD,0,0,0,0,0,0,0,0,,,,1,DIF,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,X,,,X,,,,760000,,,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2183,375,US00,5105600343.0,2017,1,,2/18/17,2/18/17,1500000128.0,31,K,,,,H,,,XI,,"10,000.00","10,000.00",0,"10,000.00",USD,0,0,0,0,0,0,0,0,,,,0,KBS,0,,0,0,0,2/18/17,,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125120.0,,X,,,2/18/17,1.0,0,0,0,0,0,"10,000.00",0,0,,R,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,2,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,2017.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2184,375,US00,5105600343.0,2017,2,W,,,,86,S,,,,S,,,XI,,"10,100.00","10,100.00",0,"10,100.00",USD,0,0,0,0,0,0,0,0,,,,1,WRX,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,CONCRETE,DL00,101,YD3,101,YD3,101,YD3,4500000322.0,10,0,,S,0,DL00,,RE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
2185,375,US00,5105600343.0,2017,3,,,,,93,S,,,,H,BI00,,XI,,100,100,0,100,USD,0,0,0,0,0,0,0,0,,,,1,DIF,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,X,,,X,,,,760000,,,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2186,375,US00,5105600344.0,2017,1,,2/18/17,2/18/17,1500000133.0,31,K,,,,H,,,XI,,"10,000.00","10,000.00",0,"10,000.00",USD,0,0,0,0,0,0,0,0,,,,0,KBS,0,,0,0,0,2/18/17,,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125118.0,,X,,,2/18/17,1.0,0,0,0,0,0,"10,000.00",0,0,,R,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,2,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,2017.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2187,375,US00,5105600344.0,2017,2,W,,,,86,S,,,,S,,,XI,,"10,800.00","10,800.00",0,"10,800.00",USD,0,0,0,0,0,0,0,0,,,,1,WRX,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,CONCRETE,DL00,108,YD3,108,YD3,108,YD3,4500000307.0,10,0,,S,0,DL00,,RE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
2188,375,US00,5105600344.0,2017,3,,,,,93,S,,,,H,BI00,,XI,,800,800,0,800,USD,0,0,0,0,0,0,0,0,,,,1,DIF,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,X,,,X,,,,760000,,,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2189,375,US00,5105600345.0,2017,1,W,,,,86,S,,,,S,,,XI,,"10,900.00","10,900.00",0,"10,900.00",USD,0,0,0,0,0,0,0,0,,,,0,WRX,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,CONCRETE,DL00,109,YD3,109,YD3,109,YD3,4500000311.0,10,0,,S,0,DL00,,RE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
2190,375,US00,5105600345.0,2017,2,,,,,93,S,,,,H,BI00,,XI,,"10,900.00","10,900.00",0,"10,900.00",USD,0,0,0,0,0,0,0,0,,,,0,DIF,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,X,,,X,,,,760000,,,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2191,375,US00,5105600346.0,2017,1,,2/18/17,2/18/17,1500000142.0,31,K,,,,H,,,XI,,"10,000.00","10,000.00",0,"10,000.00",USD,0,0,0,0,0,0,0,0,,,,0,KBS,0,,0,0,0,2/18/17,,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125119.0,,X,,,2/18/17,1.0,0,0,0,0,0,"10,000.00",0,0,,R,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,2,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,2017.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2192,375,US00,5105600346.0,2017,2,W,,,,86,S,,,,S,,,XI,,"9,000.00","9,000.00",0,"9,000.00",USD,0,0,0,0,0,0,0,0,,,,1,WRX,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,CONCRETE,DL00,90,YD3,90,YD3,90,YD3,4500000316.0,10,0,,S,0,DL00,,RE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
2193,375,US00,5105600346.0,2017,3,,,,,83,S,,,,S,BI00,,XI,,"1,000.00","1,000.00",0,"1,000.00",USD,0,0,0,0,0,0,0,0,,,,1,DIF,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,NAPC1000,,,,,0,0,,,,,0,,,X,,,,,,,,,,X,,,X,,,,760000,,,,,RE,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,760000.0,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2194,375,US00,5105600347.0,2017,1,,2/18/17,2/18/17,1500000130.0,31,K,,,,H,,,XI,,"10,000.00","10,000.00",0,"10,000.00",USD,0,0,0,0,0,0,0,0,,,,0,KBS,0,,0,0,0,2/18/17,,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,X,,X,X,,,,,,,,,,,,,,,300000.0,300000,,125120.0,,X,,,2/18/17,1.0,0,0,0,0,0,"10,000.00",0,0,,R,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,,,0,,0,,0,,,0,0,,,0,,,,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,2,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,2017.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,
2195,375,US00,5105600347.0,2017,2,W,,,,86,S,,,,S,,,XI,,"10,400.00","10,400.00",0,"10,400.00",USD,0,0,0,0,0,0,0,0,,,,1,WRX,0,,0,0,0,2/18/17,20170218.0,,,,,,RMRP,,,0,,0,NA00,,,,,,0,0,,,,,0,,,X,X,,,,,,,,,,,,,X,,,310000,,,,X,,,,,0,0,0,0,0,0,0,0,,,,,,0,,0,0,,0,0,,0,0,,,0,,,,,,,0,0,,,,,0,,,,,,0,,0,,,,0,,,,,0,,0,0,0,0,CONCRETE,DL00,104,YD3,104,YD3,104,YD3,4500000329.0,10,0,,S,0,DL00,,RE01,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,TX0000000,,,0,,,,0,0,,0,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,,0,,0,,,,,0,0,0,0,,,,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,0,,
